Game_ID,Date,Season,Team_H,Points_H,Team_A,Points_A,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After,H_Last_10_Avg_Points_H,H_Last_10_Avg_FG_H,H_Last_10_Avg_FGA_H,H_Last_10_Avg_2P_H,H_Last_10_Avg_2PA_H,H_Last_10_Avg_3P_H,H_Last_10_Avg_3PA_H,H_Last_10_Avg_FT_H,H_Last_10_Avg_FTA_H,H_Last_10_Avg_ORB_H,H_Last_10_Avg_TRB_H,H_Last_10_Avg_AST_H,H_Last_10_Avg_STL_H,H_Last_10_Avg_BLK_H,A_Last_10_Avg_Points_A,A_Last_10_Avg_FG_A,A_Last_10_Avg_FGA_A,A_Last_10_Avg_2P_A,A_Last_10_Avg_2PA_A,A_Last_10_Avg_3P_A,A_Last_10_Avg_3PA_A,A_Last_10_Avg_FT_A,A_Last_10_Avg_FTA_A,A_Last_10_Avg_ORB_A,A_Last_10_Avg_TRB_A,A_Last_10_Avg_AST_A,A_Last_10_Avg_STL_A
8079,2013-01-18,2013,BOS,99.0,CHI,100.0,1527.906305102455,1564.2748568353277,1523.610862058501,1568.5702998792817,95.1,37.9,80.5,31.9,62.1,6.0,18.4,13.3,18.7,8.5,38.9,23.3,10.1,5.1,96.2,35.8,77.7,31.2,64.6,4.6,13.1,20.0,25.4,10.8,41.4,22.6,7.4
8078,2013-01-18,2013,BRK,94.0,ATL,89.0,1521.5919749506995,1500.6634278046529,1526.760904327157,1495.4944984281954,99.0,35.4,78.1,28.2,58.2,7.2,19.9,21.0,27.4,12.8,41.8,18.1,7.4,4.9,89.2,34.7,80.4,25.9,57.5,8.8,22.9,11.0,15.8,8.7,40.9,22.5,6.7
8076,2013-01-18,2013,DAL,114.0,OKC,117.0,1475.7431873723506,1699.5954451063737,1472.9853339858194,1702.353298492905,100.2,39.0,85.9,33.0,66.9,6.0,19.0,16.2,20.3,9.8,41.7,23.8,7.8,5.8,103.9,37.2,79.6,30.1,57.6,7.1,22.0,22.4,26.7,10.1,44.3,20.4,8.6
8073,2013-01-18,2013,SAS,95.0,GSW,88.0,1682.2362539157896,1525.0658117239827,1685.4323347676145,1521.8697308721578,108.3,41.6,78.7,31.7,56.9,9.9,21.8,15.2,19.1,6.6,40.3,27.4,10.3,6.4,102.6,39.4,85.7,30.2,64.0,9.2,21.7,14.6,17.2,11.0,44.8,23.2,6.7
8070,2013-01-18,2013,ORL,100.0,CHO,106.0,1403.1901895577603,1260.2855492904957,1389.7091598103705,1273.7665790378855,97.3,38.9,82.2,30.2,60.5,8.7,21.7,10.8,14.5,10.8,43.2,23.5,6.7,4.7,92.7,34.2,82.5,29.3,68.3,4.9,14.2,19.4,27.0,14.3,43.0,17.1,7.1
8071,2013-01-18,2013,DEN,108.0,WAS,112.0,1606.8293652313214,1368.2002970394929,1593.4698314255947,1381.5598308452195,108.4,41.3,88.2,34.5,68.5,6.8,19.7,19.0,28.2,14.6,47.8,27.1,9.1,6.8,81.1,32.1,81.9,26.4,64.9,5.7,17.0,11.2,15.2,9.9,42.8,20.0,6.1
8067,2013-01-18,2013,IND,105.0,HOU,95.0,1558.4951305073416,1549.5506755159242,1566.5253582582297,1541.5204477650361,92.8,34.3,81.5,26.8,61.9,7.5,19.6,16.7,22.4,14.4,47.7,19.9,7.5,5.9,102.9,38.1,81.2,28.1,51.4,10.0,29.8,16.7,23.8,9.5,42.2,21.8,9.3
8066,2013-01-18,2013,PHI,108.0,TOR,101.0,1419.9903876232195,1449.7585068381652,1427.639369704627,1442.1095247567578,96.8,39.7,84.7,33.6,67.7,6.1,17.0,11.3,17.5,12.0,41.2,23.9,7.4,4.5,99.2,36.1,80.7,28.0,57.9,8.1,22.8,18.9,23.1,10.5,39.9,21.9,6.2
8072,2013-01-18,2013,MEM,85.0,SAC,69.0,1577.1520186692082,1397.2268818682514,1581.8870317919027,1392.491868745557,88.1,34.5,85.3,30.2,71.5,4.3,13.8,14.8,18.7,15.9,45.8,18.0,9.9,5.4,94.2,35.5,83.3,29.1,63.6,6.4,19.7,16.8,22.1,13.9,40.7,19.7,7.2
8091,2013-01-19,2013,CHI,82.0,MEM,85.0,1568.5702998792817,1581.8870317919027,1562.1595681549798,1588.2977635162047,92.9,35.7,84.4,30.1,70.4,5.6,14.0,15.9,20.9,13.7,44.8,23.8,7.8,6.4,92.9,36.1,80.1,31.8,66.7,4.3,13.4,16.4,21.1,11.9,40.7,21.4,8.4
8095,2013-01-19,2013,CHO,93.0,SAC,97.0,1273.7665790378855,1392.491868745557,1268.8118326973313,1397.4466150861113,95.7,35.5,80.4,30.0,66.1,5.5,14.3,19.2,25.9,9.8,39.1,21.0,5.6,6.2,91.5,34.7,83.4,29.3,65.4,5.4,18.0,16.7,22.0,13.9,40.7,18.4,7.6
8093,2013-01-19,2013,POR,104.0,MIL,110.0,1461.1787993506562,1488.0588378123769,1452.6956132355067,1496.5420239275263,97.6,36.1,83.1,27.6,57.4,8.5,25.7,16.9,21.2,11.8,44.8,22.8,6.8,5.3,93.7,35.1,82.9,28.3,63.6,6.8,19.3,16.7,23.3,12.6,43.4,20.3,8.9
8090,2013-01-19,2013,ATL,93.0,SAS,98.0,1495.4944984281954,1685.4323347676145,1491.4299818634952,1689.4968513323147,102.2,39.2,81.1,29.9,56.5,9.3,24.6,14.5,20.9,10.4,41.5,25.3,8.4,3.6,101.6,37.5,82.1,28.5,58.1,9.0,24.0,17.6,21.8,8.1,40.3,23.5,8.2
8088,2013-01-19,2013,UTA,109.0,CLE,98.0,1532.1295253785013,1345.4884980181007,1535.707031515404,1341.910991881198,101.4,36.7,79.5,29.6,62.5,7.1,17.0,20.9,26.1,10.2,42.1,22.7,7.8,5.8,96.5,36.7,85.1,30.3,66.1,6.4,19.0,16.7,22.1,12.2,38.4,18.5,8.8
8086,2013-01-19,2013,LAC,94.0,WAS,87.0,1683.9284479732373,1381.5598308452195,1685.3575149148605,1380.1307639035963,103.9,40.4,83.5,32.1,61.2,8.3,22.3,14.8,21.6,12.3,43.5,27.1,10.3,7.2,82.8,32.6,82.0,26.5,64.3,6.1,17.7,11.5,16.0,10.4,44.1,20.4,6.4
8082,2013-01-19,2013,NOP,112.0,GSW,116.0,1453.6513233885141,1521.8697308721578,1447.6407528047378,1527.8803014559342,89.3,36.4,81.5,29.7,64.2,6.7,17.3,9.8,14.2,11.8,43.1,22.3,6.7,6.7,100.5,38.4,85.1,29.7,63.7,8.7,21.4,15.0,17.6,10.2,44.3,23.1,6.2
8089,2013-01-19,2013,MIN,92.0,HOU,79.0,1436.9856825092484,1541.5204477650361,1451.7194471947118,1526.7866830795726,98.4,36.5,85.7,30.7,66.6,5.8,19.1,19.6,26.1,14.3,48.3,22.8,8.7,5.4,101.5,37.5,81.7,27.2,51.8,10.3,29.9,16.2,23.0,10.0,41.6,22.1,8.7
8099,2013-01-20,2013,DEN,121.0,OKC,118.0,1593.4698314255947,1702.353298492905,1600.2938289932797,1695.52930092522,108.0,41.6,87.9,34.8,68.5,6.8,19.4,18.0,27.1,14.2,45.4,26.5,9.3,6.2,103.9,37.1,82.5,30.1,59.9,7.0,22.6,22.7,26.9,11.7,46.3,19.5,8.9
8101,2013-01-20,2013,DET,103.0,BOS,88.0,1446.5131428985833,1523.610862058501,1461.1959510244415,1508.9280539326428,92.1,36.4,78.4,29.5,59.6,6.9,18.8,12.4,19.2,12.0,43.0,19.9,6.0,6.9,90.0,35.4,80.8,29.6,63.6,5.8,17.2,13.4,16.9,10.2,40.1,22.7,8.5
8104,2013-01-20,2013,ORL,105.0,DAL,111.0,1389.7091598103705,1472.9853339858194,1382.7571417270124,1479.9373520691775,97.4,38.5,81.5,29.6,58.8,8.9,22.7,11.5,15.5,10.5,41.5,22.9,6.2,3.9,97.4,36.5,83.5,29.9,64.1,6.6,19.4,17.8,22.0,9.2,42.7,21.0,7.4
8105,2013-01-20,2013,TOR,108.0,LAL,103.0,1442.1095247567578,1517.2570694834974,1449.7295052655504,1509.6370889747047,97.3,36.4,80.6,28.9,58.2,7.5,22.4,17.0,22.1,11.0,39.1,25.1,8.0,4.9,107.3,39.0,85.7,29.0,56.3,10.0,29.4,19.3,26.0,11.7,42.9,20.9,8.7
8116,2013-01-21,2013,NOP,114.0,SAC,105.0,1447.6407528047378,1397.4466150861113,1453.9086473051213,1391.1787205857277,91.8,37.4,80.9,30.5,63.1,6.9,17.8,10.1,14.7,11.7,42.2,23.1,7.6,6.6,92.7,35.2,82.9,29.6,65.0,5.6,17.9,16.7,22.0,13.3,39.6,19.4,7.9
8123,2013-01-21,2013,NYK,85.0,BRK,88.0,1597.8940132072298,1526.760904327157,1589.6968394693774,1534.9580780650094,99.6,36.2,83.4,25.7,53.9,10.5,29.5,16.7,22.3,11.6,41.3,19.5,8.5,3.6,94.6,34.4,78.9,27.2,56.9,7.2,22.0,18.6,23.8,12.1,41.2,19.3,7.8
8122,2013-01-21,2013,PHI,85.0,SAS,90.0,1427.639369704627,1689.4968513323147,1424.7552876096265,1692.380933427315,97.6,40.9,86.3,35.0,68.8,5.9,17.5,9.9,15.7,11.7,41.1,24.7,7.1,4.8,98.0,36.8,81.5,28.4,58.1,8.4,23.4,16.0,20.3,8.0,39.3,22.5,8.4
8120,2013-01-21,2013,CHI,95.0,LAL,83.0,1562.1595681549798,1509.6370889747047,1569.572542526372,1502.2241146033125,92.2,35.3,84.2,30.4,70.8,4.9,13.4,16.7,21.8,13.4,44.8,23.4,7.6,6.6,106.8,39.2,86.1,29.4,56.8,9.8,29.3,18.6,25.0,11.4,42.1,21.2,8.3
8114,2013-01-21,2013,MEM,81.0,IND,82.0,1588.2977635162047,1566.5253582582297,1583.1332812417193,1571.6898405327152,85.8,33.9,84.6,29.7,72.0,4.2,12.6,13.8,17.6,15.9,45.6,18.8,9.6,5.5,90.4,35.0,81.1,30.1,63.4,4.9,17.7,15.5,20.8,12.2,44.1,19.2,6.6
8111,2013-01-21,2013,GSW,106.0,LAC,99.0,1527.8803014559342,1685.3575149148605,1539.905222940276,1673.3325934305187,100.4,37.8,82.1,29.4,62.7,8.4,19.4,16.4,20.3,10.4,47.0,24.3,7.7,4.7,99.6,36.3,78.2,29.2,57.8,7.1,20.4,19.9,28.5,11.3,42.9,22.2,9.7
8110,2013-01-21,2013,POR,95.0,WAS,98.0,1452.6956132355067,1380.1307639035963,1444.4676307467407,1388.3587463923623,98.2,35.5,82.4,26.9,56.6,8.6,25.8,18.6,23.2,11.7,45.4,22.8,6.5,5.2,83.8,33.1,81.5,26.7,63.7,6.4,17.8,11.2,16.4,10.5,43.5,21.1,6.9
8107,2013-01-21,2013,ATL,104.0,MIN,96.0,1491.4299818634952,1451.7194471947118,1497.5628168014644,1445.5866122567427,101.1,38.6,81.1,29.5,57.0,9.1,24.1,14.8,21.2,10.2,41.8,25.0,7.9,3.7,93.6,35.3,83.6,30.3,65.6,5.0,18.0,18.0,23.5,14.4,42.9,21.3,6.5
8115,2013-01-21,2013,CHO,94.0,HOU,100.0,1268.8118326973313,1526.7866830795726,1265.5809066715544,1530.0176091053495,95.2,34.7,79.3,29.4,65.1,5.3,14.2,20.5,28.2,9.6,37.9,20.4,6.2,6.6,97.4,35.4,81.3,25.1,50.3,10.3,31.0,16.3,23.4,11.1,41.4,21.0,8.7
8129,2013-01-22,2013,CLE,95.0,BOS,90.0,1341.910991881198,1508.9280539326428,1352.2662839573932,1498.5727618564476,94.7,35.0,83.6,27.5,62.8,7.5,20.8,17.2,22.4,12.8,42.4,20.0,7.4,4.5,89.4,35.2,81.0,29.6,64.5,5.6,16.5,13.4,16.9,10.6,39.0,22.5,9.2
8124,2013-01-22,2013,LAC,97.0,OKC,109.0,1673.3325934305187,1695.52930092522,1660.3684776566486,1708.4934166990902,103.1,40.2,84.9,32.0,62.4,8.2,22.5,14.5,21.3,13.0,44.8,26.8,10.1,7.5,105.7,37.0,81.7,30.1,59.2,6.9,22.5,24.8,29.7,11.5,45.0,19.7,9.1
8125,2013-01-22,2013,MIL,110.0,PHI,102.0,1496.5420239275263,1424.7552876096265,1501.8276622980566,1419.4696492390963,98.1,37.7,88.3,31.5,70.9,6.2,17.4,16.5,21.9,14.8,46.2,21.3,8.4,8.1,90.3,36.2,83.2,30.1,65.7,6.1,17.5,11.8,17.0,10.1,42.7,21.0,7.2
8126,2013-01-22,2013,DET,105.0,ORL,90.0,1461.1959510244415,1382.7571417270124,1468.7894543913144,1375.1636383601394,94.7,36.8,77.9,29.3,58.5,7.5,19.4,13.6,20.8,12.1,43.9,20.5,6.4,7.2,97.4,38.7,82.3,32.3,62.2,6.4,20.1,13.6,16.7,9.4,41.7,24.4,5.1
8150,2013-01-23,2013,HOU,95.0,DEN,105.0,1530.0176091053495,1600.2938289932797,1520.2285618365393,1610.08287626209,112.7,40.6,82.5,29.5,54.4,11.1,28.1,20.4,27.1,8.2,41.2,24.7,8.6,4.7,101.4,39.2,83.4,33.7,64.8,5.5,18.6,17.5,25.6,12.2,45.2,23.3,7.3
8141,2013-01-23,2013,SAC,96.0,PHO,106.0,1391.1787205857277,1427.3768805795662,1380.1439025460932,1438.4116986192007,107.1,39.2,83.9,30.6,63.1,8.6,20.8,20.1,24.9,12.0,39.9,23.2,7.8,4.2,93.8,37.1,83.2,32.0,66.0,5.1,17.2,14.5,19.5,11.7,40.7,22.5,6.6
8153,2013-01-23,2013,MIN,83.0,BRK,91.0,1445.5866122567427,1534.9580780650094,1437.6093950885706,1542.9352952331815,98.1,36.1,83.4,30.8,64.8,5.3,18.6,20.6,27.0,13.6,46.4,22.7,8.5,5.2,94.5,34.2,78.8,26.4,57.2,7.8,21.6,18.3,23.1,12.4,42.6,19.6,7.5
8148,2013-01-23,2013,MIA,123.0,TOR,116.0,1608.5002644476776,1449.7295052655504,1611.6696550856038,1446.5601146276242,102.2,37.9,76.1,29.3,53.6,8.6,22.5,17.8,22.4,6.3,36.7,21.5,9.3,5.7,98.3,35.9,80.9,27.6,58.4,8.3,22.5,18.2,22.5,10.6,40.4,22.9,5.9
8152,2013-01-23,2013,GSW,104.0,OKC,99.0,1539.905222940276,1708.4934166990902,1550.3095229817889,1698.0891166575773,101.6,38.0,81.5,29.1,61.6,8.9,19.9,16.7,20.3,10.1,46.6,24.5,7.6,4.4,107.3,37.8,81.3,29.9,58.1,7.9,23.2,23.8,28.5,11.4,44.4,20.4,8.7
8147,2013-01-23,2013,SAS,106.0,NOP,102.0,1692.380933427315,1453.9086473051213,1693.9269825046104,1452.362598227826,107.5,41.4,78.6,32.2,57.1,9.2,21.5,15.5,19.1,6.2,41.1,26.5,9.6,6.4,94.1,36.1,80.6,30.6,61.3,5.5,19.3,16.4,20.5,11.1,42.6,18.8,6.4
8139,2013-01-23,2013,CHO,92.0,ATL,104.0,1265.5809066715544,1497.5628168014644,1260.059835575308,1503.0838878977108,94.4,34.4,79.5,29.1,65.3,5.3,14.2,20.3,27.5,9.7,38.9,20.3,6.1,6.9,88.1,34.8,80.6,26.0,58.0,8.8,22.6,9.7,13.8,8.3,39.5,22.7,6.3
8144,2013-01-23,2013,UTA,92.0,WAS,88.0,1535.707031515404,1388.3587463923623,1538.2358914371648,1385.8298864706014,101.9,37.0,81.1,30.2,64.5,6.8,16.6,21.1,26.3,10.8,42.6,23.2,7.9,5.8,84.3,33.5,81.0,27.0,63.8,6.5,17.2,10.8,16.1,10.6,43.3,21.6,6.5
8137,2013-01-23,2013,CHI,85.0,DET,82.0,1569.572542526372,1468.7894543913144,1572.4015956108994,1465.960401306787,93.4,35.9,86.0,30.3,71.9,5.6,14.1,16.0,21.1,14.1,45.5,23.8,7.5,7.1,97.0,36.0,86.1,29.0,67.5,7.0,18.6,18.0,24.2,15.4,48.0,18.9,6.1
8134,2013-01-23,2013,MEM,106.0,LAL,93.0,1583.1332812417193,1502.2241146033125,1589.962627528813,1495.3947683162187,85.6,34.1,85.2,30.1,73.2,4.0,12.0,13.4,16.5,16.2,45.1,18.9,9.8,5.2,105.7,39.3,86.7,29.9,58.4,9.4,28.3,17.7,23.3,11.4,41.7,21.6,8.1
8145,2013-01-23,2013,POR,100.0,IND,80.0,1444.4676307467407,1571.6898405327152,1465.7316499974715,1550.4258212819843,98.2,35.5,82.5,27.3,57.2,8.2,25.3,19.0,23.8,11.3,46.0,22.8,6.1,4.7,89.3,34.6,79.8,29.5,62.1,5.1,17.7,15.0,20.6,12.2,44.1,20.1,7.0
8156,2013-01-24,2013,ORL,95.0,TOR,97.0,1375.1636383601394,1446.5601146276242,1370.6243718458911,1451.0993811418725,97.7,38.1,81.2,28.9,57.8,9.2,23.4,12.3,16.7,10.4,41.5,22.4,5.8,3.9,99.9,36.8,81.1,27.7,57.8,9.1,23.3,17.2,21.5,10.3,39.2,23.0,6.1
8157,2013-01-24,2013,BOS,86.0,NYK,89.0,1498.5727618564476,1589.6968394693774,1493.693369133769,1594.576232192056,95.8,37.7,82.1,31.8,63.7,5.9,18.4,14.5,20.3,8.9,39.9,22.3,10.5,5.2,98.7,36.8,85.4,25.9,55.6,10.9,29.8,14.2,19.4,12.1,41.9,19.9,7.2
8159,2013-01-24,2013,PHO,93.0,LAC,88.0,1438.4116986192007,1660.3684776566486,1450.5096527653332,1648.270523510516,93.5,36.6,82.8,29.9,64.6,6.7,18.2,13.6,18.4,10.0,40.2,22.5,8.0,6.5,99.5,36.4,78.0,29.1,56.9,7.3,21.1,19.4,28.2,10.6,42.0,22.8,10.1
8174,2013-01-25,2013,CHI,103.0,GSW,87.0,1572.4015956108994,1550.3095229817889,1582.674875711085,1540.0362428816034,91.9,35.3,85.7,29.9,71.1,5.4,14.6,15.9,21.3,14.3,45.5,23.1,7.6,6.6,102.0,38.7,84.7,29.9,63.3,8.8,21.4,15.8,18.4,9.9,41.9,23.4,6.8
8173,2013-01-25,2013,LAL,102.0,UTA,84.0,1495.3947683162187,1538.2358914371648,1509.9806053971718,1523.6500543562117,102.7,37.9,83.5,29.0,57.5,8.9,26.0,18.0,25.9,12.3,45.6,25.5,5.4,6.3,93.3,35.2,80.1,29.3,63.3,5.9,16.8,17.0,22.8,11.7,39.5,23.7,9.0
8170,2013-01-25,2013,MEM,101.0,BRK,77.0,1589.962627528813,1542.9352952331815,1602.1294262421707,1530.7684965198239,88.2,35.8,86.8,32.0,74.6,3.8,12.2,12.8,15.6,16.0,45.2,19.5,9.8,5.5,94.2,35.0,80.8,27.6,59.1,7.4,21.7,16.8,21.2,13.0,43.3,19.5,7.9
8168,2013-01-25,2013,SAC,95.0,OKC,105.0,1380.1439025460932,1698.0891166575773,1376.9566617139974,1701.276357489673,107.0,39.9,82.7,31.4,63.2,8.5,19.5,18.7,23.9,11.7,40.6,24.2,7.9,5.0,107.5,38.4,82.0,30.5,58.8,7.9,23.2,22.8,27.4,11.2,44.4,21.0,8.8
8161,2013-01-25,2013,NOP,82.0,HOU,100.0,1452.362598227826,1520.2285618365393,1437.8692683950865,1534.7218916692789,94.3,38.1,82.3,30.8,63.6,7.3,18.7,10.8,15.6,13.2,44.2,23.4,7.1,6.2,98.7,35.0,80.6,24.6,49.8,10.4,30.8,18.3,26.0,11.5,41.4,21.1,8.7
8163,2013-01-25,2013,MIA,110.0,DET,88.0,1611.6696550856038,1465.960401306787,1618.7309845818138,1458.899071810577,103.9,38.4,77.4,29.6,53.8,8.8,23.6,18.3,23.8,7.7,38.7,21.8,8.6,5.3,95.2,35.7,86.5,29.2,68.6,6.5,17.9,17.3,23.4,15.7,47.9,18.9,6.1
8162,2013-01-25,2013,CLE,113.0,MIL,108.0,1352.2662839573932,1501.8276622980566,1362.0811575721457,1492.012788683304,95.7,35.6,83.3,28.4,62.9,7.2,20.4,17.3,22.1,12.2,42.2,21.3,7.3,5.0,95.0,35.7,84.6,29.0,65.1,6.7,19.5,16.9,23.5,13.0,44.4,20.8,8.7
8160,2013-01-25,2013,ATL,123.0,BOS,111.0,1503.0838878977108,1493.693369133769,1512.0708184663824,1484.7064385650974,100.2,38.4,80.7,29.7,57.9,8.7,22.8,14.7,21.0,10.2,40.9,25.4,8.2,3.9,89.5,35.0,80.9,29.5,64.7,5.5,16.2,14.0,17.4,11.3,39.7,22.7,8.2
8175,2013-01-25,2013,WAS,114.0,MIN,101.0,1385.8298864706014,1437.6093950885706,1397.979127372975,1425.460154186197,98.8,37.3,83.7,30.7,65.5,6.6,18.2,17.6,23.2,11.4,46.1,23.3,7.1,5.1,91.9,34.2,82.2,29.4,64.5,4.8,17.7,18.7,24.4,14.0,41.9,20.8,6.8
8164,2013-01-25,2013,DAL,107.0,SAS,113.0,1479.9373520691775,1693.9269825046104,1475.9406610899753,1697.9236734838125,102.4,39.3,85.7,33.7,67.2,5.6,18.5,18.2,22.5,9.6,41.4,23.4,8.1,5.2,97.4,36.5,80.9,28.6,57.6,7.9,23.3,16.5,21.1,7.6,39.2,22.9,8.3
8195,2013-01-26,2013,POR,101.0,LAC,100.0,1465.7316499974715,1648.270523510516,1471.9586654133172,1642.0435080946704,98.1,36.6,81.1,29.6,58.3,7.0,22.8,17.9,22.4,10.8,45.2,23.2,6.0,4.4,97.2,35.3,78.1,27.9,56.3,7.4,21.8,19.2,28.4,10.9,41.6,21.5,9.6
8194,2013-01-26,2013,CHO,102.0,MIN,101.0,1260.059835575308,1425.460154186197,1265.9784588209297,1419.5415309405753,94.0,34.4,78.8,29.4,65.7,5.0,13.1,20.2,27.2,9.6,39.1,20.0,6.6,6.7,92.7,34.2,81.4,29.8,64.8,4.4,16.6,19.9,26.5,14.7,42.4,21.0,6.9
8197,2013-01-26,2013,HOU,119.0,BRK,106.0,1534.7218916692789,1530.7684965198239,1544.4083956375196,1521.0819925515832,109.6,40.2,81.1,29.6,52.6,10.6,28.5,18.6,24.8,7.8,41.0,24.7,8.2,4.6,93.7,35.0,80.4,28.0,58.9,7.0,21.5,16.7,21.5,12.5,42.9,19.6,7.6
8193,2013-01-26,2013,MIL,109.0,GSW,102.0,1492.012788683304,1540.0362428816034,1500.2340984668303,1531.814933098077,99.3,37.9,86.6,31.6,69.3,6.3,17.3,17.2,22.8,13.6,44.0,21.5,8.6,8.0,100.3,37.6,84.1,29.2,62.8,8.4,21.3,16.7,19.4,9.5,41.0,21.8,6.5
8192,2013-01-26,2013,UTA,114.0,IND,110.0,1523.6500543562117,1550.4258212819843,1529.3312723562847,1544.7446032819114,102.4,37.6,81.9,30.6,65.1,7.0,16.8,20.2,25.5,10.9,43.9,23.9,7.4,6.1,88.5,34.1,80.6,29.1,63.0,5.0,17.6,15.3,20.7,12.7,43.3,19.2,7.0
8189,2013-01-26,2013,TOR,98.0,CLE,99.0,1451.0993811418725,1362.0811575721457,1444.8943445932257,1368.2861941207925,97.8,37.1,80.5,29.8,59.1,7.3,21.4,16.3,21.8,11.5,38.8,24.9,8.5,3.8,97.2,36.5,84.6,30.0,65.3,6.5,19.3,17.7,23.0,12.1,38.9,18.9,8.4
8186,2013-01-26,2013,SAS,108.0,PHO,99.0,1697.9236734838125,1450.5096527653332,1700.1868441875754,1448.2464820615703,108.2,41.8,79.0,32.2,56.8,9.6,22.2,15.0,19.1,6.6,41.4,26.5,9.8,6.2,94.6,37.6,84.0,32.5,66.3,5.1,17.7,14.3,18.9,11.8,40.5,23.3,6.8
8185,2013-01-26,2013,PHI,97.0,NYK,80.0,1419.4696492390963,1594.576232192056,1441.5494290758418,1572.4964523553106,97.3,41.1,86.4,35.3,69.5,5.8,16.9,9.3,14.5,11.1,41.3,24.8,6.8,5.2,97.6,36.1,84.5,25.7,56.0,10.4,28.5,15.0,20.1,12.2,43.2,18.8,7.0
8182,2013-01-26,2013,DEN,121.0,SAC,93.0,1610.08287626209,1376.9566617139974,1615.321183649131,1371.7183543269564,109.1,41.4,88.0,34.4,68.8,7.0,19.2,19.3,29.0,15.0,45.8,25.5,9.4,5.6,92.9,35.6,83.5,30.4,66.0,5.2,17.5,16.5,22.1,13.8,40.3,19.4,7.3
8181,2013-01-26,2013,WAS,86.0,CHI,73.0,1397.979127372975,1582.674875711085,1416.974329982287,1563.679673101773,100.6,38.5,83.7,31.9,65.9,6.6,17.8,17.0,22.9,10.7,44.8,24.3,7.3,5.5,96.7,36.0,78.0,31.3,64.9,4.7,13.1,20.0,25.9,10.6,41.2,22.5,7.3
8213,2013-01-27,2013,MEM,83.0,NOP,91.0,1602.1294262421707,1437.8692683950865,1585.5523190853319,1454.4463755519253,89.3,36.9,87.0,33.0,74.7,3.9,12.3,11.6,14.5,15.8,44.1,19.4,9.3,5.2,94.7,36.4,81.2,30.8,62.9,5.6,18.3,16.3,21.1,11.4,43.9,18.9,5.9
8208,2013-01-27,2013,LAC,96.0,POR,83.0,1642.0435080946704,1471.9586654133172,1646.392266223343,1467.6099072846446,103.5,40.4,85.9,32.2,63.8,8.2,22.1,14.5,21.5,13.3,44.6,25.5,10.1,7.5,97.3,36.9,84.1,27.7,56.5,9.2,27.6,14.3,18.5,12.2,43.1,22.2,6.3
8206,2013-01-27,2013,LAL,105.0,OKC,96.0,1509.9806053971718,1701.276357489673,1525.3593879032799,1685.897574983565,101.9,38.2,83.0,29.9,57.7,8.3,25.3,17.2,25.4,11.8,46.2,25.2,5.6,5.9,105.6,37.6,80.2,30.4,57.6,7.2,22.6,23.2,28.1,10.8,43.8,21.5,8.2
8212,2013-01-27,2013,BOS,100.0,MIA,98.0,1484.7064385650974,1618.7309845818138,1491.1198442901336,1612.3175788567776,92.7,36.5,79.7,30.9,61.7,5.6,18.0,14.1,20.1,8.7,40.3,21.7,9.5,5.0,98.4,37.2,78.9,29.1,56.3,8.1,22.6,15.9,21.9,8.8,38.9,22.0,8.5
8204,2013-01-27,2013,NYK,106.0,ATL,104.0,1572.4964523553106,1512.0708184663824,1575.4638054904972,1509.1034653311958,97.8,35.9,83.3,26.1,55.2,9.8,28.1,16.2,21.7,11.0,40.9,18.3,9.1,3.2,90.5,36.0,81.4,26.9,58.8,9.1,22.6,9.4,13.8,8.3,40.3,23.8,6.3
8201,2013-01-27,2013,ORL,102.0,DET,104.0,1370.6243718458911,1458.899071810577,1366.3613443056613,1463.1620993508068,98.2,38.2,81.2,29.0,58.0,9.2,23.2,12.6,17.0,10.4,40.8,22.8,5.3,4.0,96.2,36.2,86.5,29.7,69.0,6.5,17.5,17.3,23.7,15.8,46.8,18.5,6.3
8205,2013-01-27,2013,DAL,110.0,PHO,95.0,1475.9406610899753,1448.2464820615703,1485.5383267092052,1438.6488164423404,101.2,38.7,86.1,33.2,67.8,5.5,18.3,18.3,22.2,9.9,42.3,22.8,7.9,5.2,94.6,38.1,84.3,33.3,67.8,4.8,16.5,13.6,18.3,11.8,41.2,23.9,6.6
8214,2013-01-28,2013,CHI,93.0,CHO,85.0,1563.679673101773,1265.9784588209297,1565.2641914553126,1264.3939404673902,92.5,35.7,86.2,30.0,71.6,5.7,14.6,15.4,21.1,15.2,48.0,23.1,7.4,7.1,93.3,34.1,80.9,29.8,67.9,4.3,13.0,20.8,28.6,13.3,41.9,16.3,7.1
8218,2013-01-28,2013,UTA,80.0,HOU,125.0,1529.3312723562847,1544.4083956375196,1495.6864225175136,1578.0532454762908,100.7,37.5,81.1,31.5,65.6,6.0,15.5,19.7,24.6,10.3,41.6,23.6,8.1,5.9,97.1,33.9,79.1,23.5,49.4,10.4,29.7,18.9,26.0,11.6,41.9,20.7,8.4
8219,2013-01-28,2013,WAS,94.0,SAC,96.0,1416.974329982287,1371.7183543269564,1410.3692534178952,1378.3234308913482,99.7,38.3,82.1,32.0,65.1,6.3,17.0,16.8,22.6,10.1,44.1,23.5,6.9,5.0,93.2,35.9,84.0,30.2,65.6,5.7,18.4,15.7,21.9,13.3,39.2,19.9,7.6
